LebwohlLasher_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.284, Time: 1.808470 s
         4125652 function calls (4056072 primitive calls) in 4.559 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      263    0.001    0.000    0.011    0.000 errors.py:508(__init__)
       27    0.000    0.000    0.011    0.000 postproc.py:51(deadmaps)
        1    0.000    0.000    0.011    0.011 __init__.py:2268(declare_namespace)
     2069    0.001    0.000    0.011    0.000 base.py:1257(enter_fn)
        1    0.000    0.000    0.011    0.011 hashing.py:1(<module>)
    14275    0.004    0.000    0.011    0.000 abc.py:117(__instancecheck__)
    12900    0.005    0.000    0.011    0.000 utils.py:466(stream_list)
      166    0.001    0.000    0.011    0.000 extending.py:205(decorate)
    86129    0.011    0.000    0.011    0.000 {method 'append' of 'list' objects}
       35    0.000    0.000    0.011    0.000 errors.py:670(__init__)
      635    0.011    0.000    0.011    0.000 {built-in method io.open_code}
        9    0.000    0.000    0.011    0.001 typeconv.py:96(promote_unsafe)
       24    0.000    0.000    0.011    0.000 ir.py:111(strformat)
     2152    0.002    0.000    0.011    0.000 event.py:374(start_event)
        1    0.000    0.000    0.010    0.010 resolver.py:1(<module>)
       51    0.010    0.000    0.010    0.000 LebwohlLasher_numba.py:167(all_energy)
       23    0.000    0.000    0.010    0.000 static_getitem.py:13(match)
        2    0.000    0.000    0.010    0.005 __init__.py:340(__init__)
        1    0.000    0.000    0.010    0.010 specifiers.py:317(Specifier)
        2    0.000    0.000    0.010    0.005 shape_base.py:1(<module>)
    99/89    0.000    0.000    0.010    0.000 base.py:540(get_function)
        2    0.010    0.005    0.010    0.005 {built-in method _ctypes.dlopen}
        1    0.000    0.000    0.010    0.010 cpu.py:1(<module>)
       15    0.000    0.000    0.010    0.001 ir.py:597(infer_constant)
        7    0.000    0.000    0.010    0.001 _version.py:1(<module>)
        1    0.000    0.000    0.010    0.010 containers.py:1(<module>)
       19    0.000    0.000    0.010    0.001 lowering.py:864(lower_call)
      239    0.000    0.000    0.010    0.000 extending.py:155(wrap)
     2214    0.003    0.000    0.010    0.000 abstract.py:48(_intern)
      180    0.001    0.000    0.010    0.000 __init__.py:1408(get_metadata)
      296    0.001    0.000    0.010    0.000 typeof.py:25(typeof)
        1    0.000    0.000    0.010    0.010 _mathtext.py:1(<module>)
     4000    0.005    0.000    0.010    0.000 artist.py:1448(aliased_name)
        1    0.000    0.000    0.010    0.010 pyparsing.py:6398(pyparsing_common)
    19163    0.010    0.000    0.010    0.000 sre_parse.py:234(__next)
      167    0.000    0.000    0.010    0.000 linecache.py:36(getlines)
        4    0.000    0.000    0.009    0.002 linecache.py:80(updatecache)
     2626    0.002    0.000    0.009    0.000 values.py:557(_set_name)
     2446    0.006    0.000    0.009    0.000 posixpath.py:71(join)
      229    0.009    0.000    0.009    0.000 {built-in method io.open}
        6    0.000    0.000    0.009    0.002 callwrapper.py:21(add_arg)
       71    0.001    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:1587(_fill_cache)
      239    0.000    0.000    0.009    0.000 extending.py:138(register_jitable)
        1    0.000    0.000    0.009    0.009 serialize.py:1(<module>)
        9    0.000    0.000    0.009    0.001 postproc.py:157(_insert_var_dels)
      567    0.002    0.000    0.009    0.000 __init__.py:1483(_validate_resource_path)
  461/420    0.000    0.000    0.009    0.000 ir_utils.py:1525(guard)
       19    0.000    0.000    0.009    0.000 lowering.py:1105(_lower_call_normal)
        9    0.002    0.000    0.009    0.001 postproc.py:178(_patch_var_dels)
      188    0.000    0.000    0.009    0.000 lowering.py:1413(storevar)
      100    0.007    0.000    0.009    0.000 {built-in method builtins.eval}
     5835    0.007    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
        3    0.000    0.000    0.009    0.003 typeinfer.py:1036(build_constraint)
2329/2325    0.002    0.000    0.009    0.000 context.py:517(can_convert)
      101    0.002    0.000    0.009    0.000 artist.py:139(<listcomp>)
      202    0.000    0.000    0.009    0.000 typeinfer.py:1384(constrain_statement)
     4930    0.003    0.000    0.009    0.000 event.py:227(notify)
5141/5126    0.004    0.000    0.009    0.000 _utils.py:54(get_reference)
     2647    0.002    0.000    0.009    0.000 castgraph.py:39(insert)
        3    0.000    0.000    0.009    0.003 lowering.py:30(__init__)
      357    0.001    0.000    0.009    0.000 context.py:199(_call_incref_decref)
  219/205    0.000    0.000    0.009    0.000 typing.py:306(inner)
        1    0.000    0.000    0.009    0.009 npydecl.py:1(<module>)
      179    0.000    0.000    0.009    0.000 typeinfer.py:1451(typeof_assign)
       25    0.000    0.000    0.009    0.000 ir.py:90(get_lines)
        1    0.000    0.000    0.009    0.009 hmac.py:1(<module>)
      268    0.001    0.000    0.009    0.000 __init__.py:2066(<genexpr>)
    20073    0.007    0.000    0.008    0.000 inspect.py:277(isfunction)
6573/4257    0.002    0.000    0.008    0.000 abc.py:121(__subclasscheck__)
      440    0.001    0.000    0.008    0.000 module.py:213(__next__)
      142    0.000    0.000    0.008    0.000 typeinfer.py:1471(resolve_value_type)
       26    0.000    0.000    0.008    0.000 pyparsing.py:2779(__init__)
        2    0.000    0.000    0.008    0.004 analysis.py:1(<module>)
     1213    0.002    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
        3    0.000    0.000    0.008    0.003 lowering.py:336(init)
        3    0.000    0.000    0.008    0.003 lowering.py:349(_find_singly_assigned_variable)
        1    0.000    0.000    0.008    0.008 cm.py:1(<module>)
        1    0.000    0.000    0.008    0.008 randomimpl.py:1(<module>)
      517    0.003    0.000    0.008    0.000 utils.py:311(order_by_target_specificity)
     1486    0.005    0.000    0.008    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
       34    0.000    0.000    0.008    0.000 module.py:11(parse_assembly)
        1    0.000    0.000    0.008    0.008 _mathtext.py:1882(Parser)
    13347    0.006    0.000    0.008    0.000 sre_parse.py:165(__getitem__)
      752    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1531(_get_spec)
      214    0.000    0.000    0.008    0.000 base.py:46(find)
     1142    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
        9    0.000    0.000    0.008    0.001 codegen.py:720(add_linking_library)
       33    0.003    0.000    0.008    0.000 enum.py:180(__new__)
        1    0.000    0.000    0.008    0.008 codegen.py:1(<module>)
        8    0.000    0.000    0.008    0.001 arrayobj.py:407(_getitem_array_generic)
        7    0.000    0.000    0.008    0.001 enum.py:536(_convert_)
        1    0.000    0.000    0.008    0.008 subprocess.py:1(<module>)
      199    0.000    0.000    0.008    0.000 lowering.py:1459(delvar)
       27    0.000    0.000    0.008    0.000 pyparsing.py:3294(__init__)
        1    0.000    0.000    0.008    0.008 typeof.py:1(<module>)
        8    0.000    0.000    0.008    0.001 arrayobj.py:329(basic_indexing)
       89    0.001    0.000    0.007    0.000 overload_glue.py:82(inner)
      926    0.002    0.000    0.007    0.000 copy.py:66(copy)
        1    0.000    0.000    0.007    0.007 socket.py:1(<module>)
        2    0.000    0.000    0.007    0.004 version.py:257(Version)
      393    0.001    0.000    0.007    0.000 genericpath.py:16(exists)
        1    0.000    0.000    0.007    0.007 cloudpickle.py:1(<module>)
    14275    0.005    0.000    0.007    0.000 {built-in method _abc._abc_instancecheck}
       72    0.000    0.000    0.007    0.000 base.py:53(_find)
      262    0.001    0.000    0.007    0.000 interpreter.py:668(_dispatch)
      123    0.000    0.000    0.007    0.000 __init__.py:2302(fixup_namespace_packages)
        2    0.000    0.000    0.007    0.004 linalg.py:1(<module>)
     2626    0.002    0.000    0.007    0.000 _utils.py:16(register)
     7839    0.002    0.000    0.007    0.000 {built-in method builtins.issubclass}
6573/4257    0.007    0.000    0.007    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.000    0.000    0.007    0.007 spines.py:1(<module>)
        3    0.000    0.000    0.007    0.002 untyped_passes.py:118(run_pass)
  523/357    0.001    0.000    0.007    0.000 context.py:182(get_meminfos)
      245    0.000    0.000    0.007    0.000 templates.py:1282(decorator)
     1575    0.006    0.000    0.007    0.000 functions.py:245(__init__)
     2184    0.004    0.000    0.007    0.000 inspect.py:653(_findclass)
        6    0.000    0.000    0.007    0.001 pythonapi.py:1387(to_native_value)
      245    0.001    0.000    0.007    0.000 templates.py:1260(decorate)
    45778    0.007    0.000    0.007    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.007    0.007 typedlist.py:1(<module>)
        1    0.000    0.000    0.007    0.007 header.py:1(<module>)
        3    0.000    0.000    0.007    0.002 typed_passes.py:461(run_pass)
        3    0.000    0.000    0.007    0.002 ir_utils.py:2218(check_and_legalize_ir)
       47    0.000    0.000    0.007    0.000 __init__.py:1298(_add_data_doc)
        1    0.000    0.000    0.007    0.007 artist.py:1(<module>)
        3    0.000    0.000    0.007    0.002 ssa.py:145(_find_defs_violators)
 2254/644    0.006    0.000    0.007    0.000 sre_parse.py:175(getwidth)
        1    0.000    0.000    0.007    0.007 _mathtext.py:2467(<lambda>)
        1    0.000    0.000    0.007    0.007 _mathtext.py:2467(<listcomp>)
      102    0.001    0.000    0.007    0.000 cgutils.py:362(alloca_once)
        1    0.000    0.000    0.007    0.007 defmatrix.py:1(<module>)
       41    0.001    0.000    0.007    0.000 __init__.py:2528(parse_group)
        1    0.000    0.000    0.007    0.007 cm.py:39(_gen_cmap_registry)
        9    0.000    0.000    0.007    0.001 typeconv.py:84(unsafe)
      120    0.000    0.000    0.007    0.000 builder.py:297(if_then)
        3    0.000    0.000    0.007    0.002 typed_passes.py:787(run_pass)
        3    0.000    0.000    0.007    0.002 common.py:1(<module>)
       10    0.001    0.000    0.007    0.001 ssa.py:167(_run_block_rewrite)
     2598    0.002    0.000    0.007    0.000 numpy_support.py:339(ufunc_can_cast)
       11    0.000    0.000    0.007    0.001 pprint.py:57(pformat)
        1    0.000    0.000    0.007    0.007 numpy_support.py:1(<module>)
        3    0.001    0.000    0.006    0.002 byteflow.py:78(run)
       11    0.000    0.000    0.006    0.001 pprint.py:155(pformat)
      239    0.000    0.000    0.006    0.000 context.py:223(decref)
   276/11    0.001    0.000    0.006    0.001 pprint.py:167(_format)
       72    0.000    0.000    0.006    0.000 base.py:60(_select_compatible)
        1    0.001    0.001    0.006    0.006 pyplot.py:2025(_setup_pyplot_info_docstrings)
       24    0.000    0.000    0.006    0.000 cgutils.py:99(__init__)
1931/1746    0.002    0.000    0.006    0.000 contextlib.py:139(__exit__)
        3    0.000    0.000    0.006    0.002 typeconv.py:110(unsafe_unsafe)
        1    0.000    0.000    0.006    0.006 fromnumeric.py:1(<module>)
       27    0.000    0.000    0.006    0.000 postproc.py:45(livemap)
       11    0.000    0.000    0.006    0.001 castgraph.py:128(safe)
     1014    0.001    0.000    0.006    0.000 ssa.py:190(_run_ssa_block_pass)
      387    0.000    0.000    0.006    0.000 lowering.py:1370(_alloca_var)
      227    0.001    0.000    0.006    0.000 lowering.py:1515(decref)
       75    0.000    0.000    0.006    0.000 passmanagers.py:232(run)
10587/10395    0.005    0.000    0.006    0.000 abstract.py:120(__eq__)
       27    0.000    0.000    0.006    0.000 analysis.py:60(compute_live_map)
     1011    0.001    0.000    0.006    0.000 base.py:107(_match_arglist)
        8    0.000    0.000    0.006    0.001 pprint.py:469(_pprint_default_dict)
     1270    0.003    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
      752    0.004    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:721(spec_from_file_location)
     9838    0.003    0.000    0.006    0.000 inspect.py:632(_is_wrapper)
        1    0.000    0.000    0.006    0.006 defchararray.py:1(<module>)
        8    0.000    0.000    0.006    0.001 pprint.py:205(_pprint_dict)
       17    0.000    0.000    0.006    0.000 rcsetup.py:710(validate_cycler)
       54    0.000    0.000    0.006    0.000 analysis.py:71(fix_point)
      455    0.001    0.000    0.006    0.000 deprecation.py:9(wrap)
        1    0.000    0.000    0.006    0.006 LebwohlLasher_numba.py:95(savedat)
      567    0.002    0.000    0.006    0.000 ntpath.py:87(isabs)
        3    0.000    0.000    0.006    0.002 interpreter.py:391(post_process)
      319    0.001    0.000    0.006    0.000 dylib.py:15(add_symbol)
     1917    0.002    0.000    0.006    0.000 typeconv.py:40(check_compatible)
        1    0.000    0.000    0.006    0.006 typeddict.py:1(<module>)
      286    0.001    0.000    0.006    0.000 overrides.py:89(verify_matching_signatures)
        4    0.000    0.000    0.006    0.001 codegen.py:1394(_add_module)
        4    0.000    0.000    0.006    0.001 codegen.py:1095(add_module)
      161    0.000    0.000    0.006    0.000 context.py:263(resolve_getattr)
        1    0.000    0.000    0.006    0.006 scale.py:1(<module>)
        1    0.000    0.000    0.006    0.006 ntpath.py:1(<module>)
     4304    0.003    0.000    0.006    0.000 event.py:84(__init__)
        1    0.000    0.000    0.006    0.006 tags.py:1(<module>)
        3    0.000    0.000    0.006    0.002 ir.py:1554(dump_to_string)
     1968    0.006    0.000    0.006    0.000 {built-in method _abc._abc_init}
    24626    0.005    0.000    0.006    0.000 enum.py:678(__new__)
        3    0.001    0.000    0.006    0.002 interpreter.py:285(peep_hole_delete_with_exit)
        3    0.000    0.000    0.005    0.002 ir.py:1528(dump)
      675    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap>:216(_lock_unlock_module)
       21    0.000    0.000    0.005    0.000 typeinfer.py:1557(typeof_global)
        2    0.000    0.000    0.005    0.003 __init__.py:46(_get_running_interactive_framework)
       30    0.001    0.000    0.005    0.000 ir.py:1254(dump)
     1442    0.005    0.000    0.005    0.000 version.py:444(_cmpkey)
        4    0.000    0.000    0.005    0.001 codegen.py:1088(_load_defined_symbols)
     1486    0.005    0.000    0.005    0.000 <frozen importlib._bootstrap>:100(acquire)
       22    0.000    0.000    0.005    0.000 lowering.py:1484(alloca)
        1    0.000    0.000    0.005    0.005 decoder.py:1(<module>)
        9    0.000    0.000    0.005    0.001 enum.py:483(_create_)
      275    0.001    0.000    0.005    0.000 value.py:143(name)
      147    0.001    0.000    0.005    0.000 deprecation.py:133(deprecate)
    11902    0.003    0.000    0.005    0.000 _mathtext.py:2469(<genexpr>)
        1    0.000    0.000    0.005    0.005 arrayobj.py:1(<module>)
        2    0.005    0.003    0.005    0.003 {built-in method matplotlib._c_internal_utils.display_is_valid}
        8    0.000    0.000    0.005    0.001 pprint.py:376(_format_dict_items)
        4    0.000    0.000    0.005    0.001 config.py:90(update)
       22    0.000    0.000    0.005    0.000 lowering.py:1489(alloca_lltype)
        8    0.000    0.000    0.005    0.001 codegen.py:1092(<setcomp>)
        5    0.000    0.000    0.005    0.001 ssa.py:83(_fix_ssa_vars)
       72    0.001    0.000    0.005    0.000 analysis.py:235(compute_cfg_from_blocks)
