LebwohlLasher_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.307, Time: 1.977700 s
         4097999 function calls (4037902 primitive calls) in 5.535 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1966    0.012    0.000    0.012    0.000 {built-in method _abc._abc_init}
      693    0.001    0.000    0.012    0.000 <frozen importlib._bootstrap_external>:510(_get_cached)
    33/25    0.000    0.000    0.012    0.000 consts.py:56(_do_infer)
       50    0.001    0.000    0.012    0.000 traceback.py:338(extract)
      253    0.001    0.000    0.012    0.000 errors.py:508(__init__)
      801    0.001    0.000    0.012    0.000 <frozen importlib._bootstrap>:169(__enter__)
      229    0.012    0.000    0.012    0.000 {built-in method io.open}
      123    0.000    0.000    0.012    0.000 __init__.py:2789(activate)
      180    0.000    0.000    0.012    0.000 __init__.py:1408(get_metadata)
      268    0.001    0.000    0.012    0.000 __init__.py:2066(<genexpr>)
        1    0.000    0.000    0.012    0.012 _basic.py:1(<module>)
    82839    0.012    0.000    0.012    0.000 {method 'append' of 'list' objects}
       35    0.000    0.000    0.012    0.000 errors.py:670(__init__)
    19163    0.012    0.000    0.012    0.000 sre_parse.py:234(__next)
        1    0.000    0.000    0.012    0.012 hmac.py:1(<module>)
     1575    0.010    0.000    0.012    0.000 functions.py:245(__init__)
        4    0.011    0.003    0.012    0.003 {method 'readlines' of '_io._IOBase' objects}
       24    0.000    0.000    0.012    0.000 ir.py:111(strformat)
       27    0.000    0.000    0.012    0.000 pyparsing.py:3294(__init__)
     1166    0.003    0.000    0.012    0.000 context.py:542(_rate_arguments)
     4000    0.006    0.000    0.011    0.000 artist.py:1448(aliased_name)
        2    0.000    0.000    0.011    0.006 linalg.py:1(<module>)
        1    0.000    0.000    0.011    0.011 randomimpl.py:1(<module>)
        1    0.000    0.000    0.011    0.011 codegen.py:1(<module>)
      245    0.000    0.000    0.011    0.000 templates.py:1282(decorator)
        8    0.000    0.000    0.011    0.001 arrayobj.py:407(_getitem_array_generic)
       15    0.000    0.000    0.011    0.001 ir.py:597(infer_constant)
     1693    0.002    0.000    0.011    0.000 values.py:537(__init__)
      101    0.004    0.000    0.011    0.000 artist.py:139(<listcomp>)
      279    0.001    0.000    0.011    0.000 context.py:374(resolve_value_type)
      182    0.000    0.000    0.011    0.000 entrypoints.py:10(init_all)
      254    0.001    0.000    0.011    0.000 __init__.py:2578(__init__)
        1    0.000    0.000    0.011    0.011 dispatcher.py:281(_compilation_chain_init_hook)
        1    0.000    0.000    0.011    0.011 __init__.py:643(<genexpr>)
      245    0.001    0.000    0.011    0.000 templates.py:1260(decorate)
       32    0.001    0.000    0.011    0.000 colors.py:927(from_list)
       16    0.000    0.000    0.011    0.001 static_getitem.py:13(match)
       24    0.000    0.000    0.011    0.000 module.py:11(parse_assembly)
    13489    0.003    0.000    0.011    0.000 abc.py:117(__instancecheck__)
      123    0.000    0.000    0.011    0.000 __init__.py:2863(get_entry_map)
        8    0.000    0.000    0.011    0.001 arrayobj.py:329(basic_indexing)
      200    0.000    0.000    0.011    0.000 traceback.py:301(line)
        1    0.000    0.000    0.011    0.011 lapack.py:1(<module>)
        2    0.000    0.000    0.011    0.005 codegen.py:1207(_module_pass_manager)
      150    0.000    0.000    0.011    0.000 linecache.py:26(getline)
       32    0.000    0.000    0.010    0.000 typeinfer.py:570(__call__)
    89/80    0.001    0.000    0.010    0.000 base.py:540(get_function)
      123    0.000    0.000    0.010    0.000 __init__.py:2541(parse_map)
        1    0.000    0.000    0.010    0.010 resolver.py:1(<module>)
        1    0.000    0.000    0.010    0.010 typedlist.py:1(<module>)
        2    0.000    0.000    0.010    0.005 ssa.py:26(reconstruct_ssa)
        2    0.000    0.000    0.010    0.005 ssa.py:47(_run_ssa)
        2    0.000    0.000    0.010    0.005 misc.py:1(<module>)
        1    0.000    0.000    0.010    0.010 typeddict.py:1(<module>)
        9    0.000    0.000    0.010    0.001 typeconv.py:103(safe_unsafe)
       25    0.000    0.000    0.010    0.000 ir.py:90(get_lines)
      914    0.003    0.000    0.010    0.000 copy.py:66(copy)
        4    0.000    0.000    0.010    0.002 transforms.py:1(<module>)
        1    0.000    0.000    0.010    0.010 subprocess.py:1(<module>)
    12730    0.004    0.000    0.009    0.000 utils.py:466(stream_list)
        1    0.000    0.000    0.009    0.009 listobj.py:1(<module>)
     1398    0.001    0.000    0.009    0.000 ffi.py:73(__exit__)
        1    0.000    0.000    0.009    0.009 tags.py:1(<module>)
5961/4014    0.002    0.000    0.009    0.000 abc.py:121(__subclasscheck__)
    20049    0.007    0.000    0.009    0.000 inspect.py:277(isfunction)
        1    0.000    0.000    0.009    0.009 mathtext.py:1(<module>)
      166    0.001    0.000    0.009    0.000 templates.py:1173(make_overload_method_template)
       17    0.000    0.000    0.009    0.001 rcsetup.py:710(validate_cycler)
        1    0.000    0.000    0.009    0.009 LebwohlLasher_numba.py:95(savedat)
      386    0.000    0.000    0.009    0.000 __init__.py:1401(has_metadata)
      170    0.007    0.000    0.009    0.000 templates.py:1151(make_overload_attribute_template)
     1730    0.002    0.000    0.009    0.000 values.py:557(_set_name)
       26    0.000    0.000    0.009    0.000 pyparsing.py:2779(__init__)
2838/2825    0.002    0.000    0.009    0.000 {built-in method builtins.any}
     1466    0.006    0.000    0.009    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
      290    0.001    0.000    0.009    0.000 typeof.py:25(typeof)
     2438    0.006    0.000    0.009    0.000 posixpath.py:71(join)
        4    0.000    0.000    0.009    0.002 version.py:1(<module>)
      100    0.007    0.000    0.009    0.000 {method 'randint' of 'numpy.random.mtrand.RandomState' objects}
        2    0.000    0.000    0.008    0.004 inline_closurecall.py:82(run)
        1    0.000    0.000    0.008    0.008 npyio.py:1(<module>)
        1    0.000    0.000    0.008    0.008 typeof.py:1(<module>)
     5835    0.007    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
        2    0.000    0.000    0.008    0.004 __init__.py:46(_get_running_interactive_framework)
       25    0.000    0.000    0.008    0.000 pyparsing.py:1283(_trim_arity)
       21    0.000    0.000    0.008    0.000 pyparsing.py:1518(setParseAction)
     1398    0.001    0.000    0.008    0.000 ffi.py:67(__enter__)
        3    0.000    0.000    0.008    0.003 polynomial.py:1(<module>)
    13347    0.006    0.000    0.008    0.000 sre_parse.py:165(__getitem__)
        1    0.000    0.000    0.008    0.008 spines.py:1(<module>)
        2    0.008    0.004    0.008    0.004 {built-in method matplotlib._c_internal_utils.display_is_valid}
       16    0.000    0.000    0.008    0.001 lowering.py:864(lower_call)
     2184    0.004    0.000    0.008    0.000 inspect.py:653(_findclass)
       66    0.000    0.000    0.008    0.000 __init__.py:2199(_handle_ns)
       24    0.000    0.000    0.008    0.000 pyparsing.py:1291(extract_stack)
       33    0.003    0.000    0.008    0.000 enum.py:180(__new__)
        2    0.000    0.000    0.008    0.004 lowering.py:30(__init__)
      180    0.000    0.000    0.008    0.000 __init__.py:1615(_get)
        7    0.000    0.000    0.008    0.001 enum.py:536(_convert_)
5961/4014    0.007    0.000    0.008    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.000    0.000    0.008    0.008 socket.py:1(<module>)
     1116    0.000    0.000    0.008    0.000 __init__.py:2358(_normalize_cached)
     7338    0.002    0.000    0.008    0.000 {built-in method builtins.issubclass}
  219/205    0.000    0.000    0.008    0.000 typing.py:306(inner)
2261/2257    0.002    0.000    0.008    0.000 context.py:517(can_convert)
     1395    0.001    0.000    0.008    0.000 base.py:1260(exit_fn)
        1    0.000    0.000    0.008    0.008 header.py:1(<module>)
        9    0.000    0.000    0.008    0.001 __init__.py:2341(normalize_path)
        2    0.000    0.000    0.008    0.004 typeinfer.py:1036(build_constraint)
       10    0.000    0.000    0.008    0.001 posixpath.py:392(realpath)
        6    0.000    0.000    0.008    0.001 postproc.py:157(_insert_var_dels)
      752    0.002    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1531(_get_spec)
      566    0.000    0.000    0.008    0.000 __init__.py:1398(_get_metadata_path)
      167    0.000    0.000    0.008    0.000 typeinfer.py:1384(constrain_statement)
        6    0.002    0.000    0.008    0.001 postproc.py:178(_patch_var_dels)
    45121    0.008    0.000    0.008    0.000 {method 'pop' of 'list' objects}
 2254/644    0.006    0.000    0.008    0.000 sre_parse.py:175(getwidth)
       16    0.000    0.000    0.008    0.000 lowering.py:1105(_lower_call_normal)
        1    0.000    0.000    0.008    0.008 _internal.py:1(<module>)
    13489    0.004    0.000    0.008    0.000 {built-in method _abc._abc_instancecheck}
        2    0.000    0.000    0.008    0.004 lowering.py:336(init)
        2    0.001    0.000    0.008    0.004 lowering.py:349(_find_singly_assigned_variable)
     1450    0.002    0.000    0.007    0.000 event.py:388(end_event)
        1    0.000    0.000    0.007    0.007 font_manager.py:1(<module>)
        1    0.000    0.000    0.007    0.007 numpy_support.py:1(<module>)
      151    0.000    0.000    0.007    0.000 typeinfer.py:1451(typeof_assign)
        1    0.000    0.000    0.007    0.007 backend_tools.py:1(<module>)
        1    0.000    0.000    0.007    0.007 defmatrix.py:1(<module>)
      567    0.001    0.000    0.007    0.000 __init__.py:1477(_fn)
    11/10    0.000    0.000    0.007    0.001 posixpath.py:401(_joinrealpath)
        1    0.000    0.000    0.007    0.007 shutil.py:1(<module>)
      187    0.000    0.000    0.007    0.000 base.py:46(find)
       11    0.000    0.000    0.007    0.001 pyparsing.py:1901(parseString)
        1    0.000    0.000    0.007    0.007 defchararray.py:1(<module>)
      494    0.003    0.000    0.007    0.000 utils.py:311(order_by_target_specificity)
3523/3511    0.003    0.000    0.007    0.000 _utils.py:54(get_reference)
  401/367    0.000    0.000    0.007    0.000 ir_utils.py:1525(guard)
       47    0.000    0.000    0.007    0.000 __init__.py:1298(_add_data_doc)
     1356    0.002    0.000    0.007    0.000 __init__.py:2081(dist_factory)
        4    0.000    0.000    0.007    0.002 callwrapper.py:21(add_arg)
        9    0.000    0.000    0.007    0.001 typeconv.py:96(promote_unsafe)
      428    0.001    0.000    0.007    0.000 rcsetup.py:310(validate_color)
        1    0.000    0.000    0.007    0.007 serialize.py:1(<module>)
        7    0.000    0.000    0.007    0.001 _version.py:1(<module>)
       18    0.000    0.000    0.007    0.000 postproc.py:51(deadmaps)
      260    0.000    0.000    0.007    0.000 __init__.py:3195(split_sections)
       89    0.000    0.000    0.007    0.000 overload_glue.py:240(glue_typing)
      286    0.002    0.000    0.007    0.000 overrides.py:89(verify_matching_signatures)
       10    0.000    0.000    0.007    0.001 pyparsing.py:5120(__init__)
      276    0.000    0.000    0.007    0.000 overload_glue.py:197(__call__)
     1395    0.001    0.000    0.007    0.000 base.py:1257(enter_fn)
     1730    0.002    0.000    0.007    0.000 _utils.py:16(register)
      136    0.000    0.000    0.007    0.000 typeinfer.py:1471(resolve_value_type)
       43    0.007    0.000    0.007    0.000 {built-in method posix.lstat}
        7    0.000    0.000    0.007    0.001 transforms.py:93(populate)
        2    0.000    0.000    0.007    0.003 npdatetime.py:1(<module>)
       82    0.000    0.000    0.007    0.000 extending.py:394(intrinsic)
      288    0.001    0.000    0.007    0.000 context.py:199(_call_incref_decref)
     32/9    0.000    0.000    0.007    0.001 pyparsing.py:4466(leaveWhitespace)
      167    0.000    0.000    0.007    0.000 lowering.py:1459(delvar)
       82    0.000    0.000    0.007    0.000 extending.py:431(_intrinsic)
       63    0.000    0.000    0.006    0.000 base.py:53(_find)
     9827    0.004    0.000    0.006    0.000 inspect.py:632(_is_wrapper)
     2900    0.002    0.000    0.006    0.000 event.py:193(broadcast)
        2    0.000    0.000    0.006    0.003 module.py:1(<module>)
       89    0.000    0.000    0.006    0.000 overload_glue.py:18(__init__)
     1450    0.002    0.000    0.006    0.000 event.py:374(start_event)
     2647    0.002    0.000    0.006    0.000 castgraph.py:39(insert)
     1466    0.005    0.000    0.006    0.000 <frozen importlib._bootstrap>:100(acquire)
       51    0.000    0.000    0.006    0.000 <__array_function__ internals>:2(eig)
        2    0.000    0.000    0.006    0.003 transforms.py:87(_populate_module_pm)
      410    0.001    0.000    0.006    0.000 pyparsing.py:1423(copy)
        1    0.000    0.000    0.006    0.006 pickle.py:1(<module>)
     1270    0.003    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
     2570    0.002    0.000    0.006    0.000 numpy_support.py:339(ufunc_can_cast)
      158    0.000    0.000    0.006    0.000 lowering.py:1413(storevar)
      234    0.001    0.000    0.006    0.000 interpreter.py:668(_dispatch)
      147    0.002    0.000    0.006    0.000 deprecation.py:133(deprecate)
        1    0.000    0.000    0.006    0.006 arrayobj.py:1(<module>)
       38    0.000    0.000    0.006    0.000 decorators.py:246(njit)
      392    0.000    0.000    0.006    0.000 genericpath.py:16(exists)
      428    0.000    0.000    0.006    0.000 colors.py:111(is_color_like)
       51    0.003    0.000    0.006    0.000 linalg.py:1187(eig)
      455    0.001    0.000    0.006    0.000 deprecation.py:9(wrap)
        1    0.000    0.000    0.006    0.006 _mathtext.py:1(<module>)
      137    0.001    0.000    0.006    0.000 rcsetup.py:88(f)
    24575    0.006    0.000    0.006    0.000 enum.py:678(__new__)
       63    0.000    0.000    0.006    0.000 base.py:60(_select_compatible)
      665    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap>:216(_lock_unlock_module)
        1    0.000    0.000    0.006    0.006 __init__.py:2268(declare_namespace)
        1    0.000    0.000    0.006    0.006 PngImagePlugin.py:1(<module>)
        2    0.000    0.000    0.006    0.003 typed_passes.py:461(run_pass)
        2    0.000    0.000    0.006    0.003 ir_utils.py:2218(check_and_legalize_ir)
        1    0.000    0.000    0.006    0.006 dictobject.py:1(<module>)
        2    0.000    0.000    0.006    0.003 byteflow.py:78(run)
       50    0.006    0.000    0.006    0.000 {method 'normal' of 'numpy.random.mtrand.RandomState' objects}
      752    0.003    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:721(spec_from_file_location)
        1    0.000    0.000    0.006    0.006 interpreter.py:1(<module>)
        1    0.000    0.000    0.006    0.006 pyparsing.py:5399(pyparsing_common)
      904    0.001    0.000    0.005    0.000 base.py:107(_match_arglist)
     1116    0.001    0.000    0.005    0.000 __init__.py:2058(<genexpr>)
        3    0.000    0.000    0.005    0.002 numbers.py:1(<module>)
        9    0.000    0.000    0.005    0.001 enum.py:483(_create_)
        1    0.000    0.000    0.005    0.005 numerictypes.py:1(<module>)
       63    0.000    0.000    0.005    0.000 colors.py:980(reversed)
   260/11    0.002    0.000    0.005    0.000 pyparsing.py:1647(_parseNoCache)
        4    0.000    0.000    0.005    0.001 pythonapi.py:1387(to_native_value)
